Iceberg,Length_(NM),Width_(NM),Latitude,Longitude,Remarks,Last_Update,Source_File,wind_u,wind_v,temperature,pressure,humidity
A74,30.0,18.0,-75.25,-26.48,weddw,2021-06-18,AntarcticIcebergs_20210618.csv,-8.261735916137695,1.0556734800338745,242.21737670898438,99113.703125,0.0002540418354328722
B39,8.0,4.0,-69.43,16.41,wedde,2021-06-18,AntarcticIcebergs_20210618.csv,0.10838150978088379,8.736703872680664,252.26620483398438,96969.703125,0.0005301305209286511
A74,30.0,18.0,-77.42,-35.33,belle,2021-11-26,AntarcticIcebergs_20211126.csv,1.4588077068328857,-5.629430294036865,267.6153259277344,97465.3671875,0.0020769783295691013
B15AA,11.0,6.0,-58.04,-36.54,belle,2019-10-25,AntarcticIcebergs_20191025.csv,4.012094497680664,3.858170986175537,271.089111328125,101776.7265625,0.0028482575435191393
A74B,8.0,4.0,-76.75,-44.91,belle,2022-07-01,AntarcticIcebergs_20220701.csv,-3.9319865703582764,6.646965980529785,249.83709716796875,100455.359375,0.0004263909358996898
D29B,13.0,7.0,-70.36,-8.44,weddw,2021-11-12,AntarcticIcebergs_20211112.csv,-0.39009785652160645,4.602359771728516,261.03607177734375,98763.3046875,0.0012008683988824487
A77,27.0,4.0,-77.13,-34.66,belle,2022-06-24,AntarcticIcebergs_20220624.csv,-4.3515238761901855,-1.012894868850708,256.460693359375,99206.2265625,0.0007890461711212993
A68A,20.0,6.0,-55.02,-33.76,belle,2021-03-26,AntarcticIcebergs_20210326.csv,2.7777767181396484,-3.958702802658081,275.36639404296875,98919.6484375,0.00441695237532258
B09B,24.0,8.0,-66.19,143.5,wilke,2022-07-22,AntarcticIcebergs_20220722.csv,-12.175251007080078,10.755327224731445,257.52703857421875,98801.984375,0.000985266757197678
C29,5.0,5.0,-66.06,142.8,wilke,2022-02-04,AntarcticIcebergs_20220204.csv,-6.39736795425415,5.625053882598877,272.4473571777344,99577.28125,0.0032044348772615194
A64,9.0,8.0,-67.22,-59.66,belle,2022-01-28,AntarcticIcebergs_20220128.csv,1.7320603132247925,5.335152626037598,272.3630676269531,99656.765625,0.0033641038462519646
B15AB,11.0,4.0,-66.08,50.6,amerw,2022-06-24,AntarcticIcebergs_20220624.csv,-13.890586853027344,-4.984574317932129,263.008544921875,97718.2265625,0.00106227386277169
C18B,19.0,4.0,-66.57,89.4,amere,2022-05-20,AntarcticIcebergs_20220520.csv,-8.59361743927002,-2.6622486114501953,268.4568786621094,96014.5390625,0.0024673612788319588
C38B,5.0,7.0,-64.94,101.83,wilkw,2022-07-08,AntarcticIcebergs_20220708.csv,-17.2702693939209,5.565738677978516,262.54656982421875,98133.390625,0.0013454635627567768
D29C,13.0,6.0,-73.63,-22.59,weddw,2021-12-24,AntarcticIcebergs_20211224.csv,2.4301869869232178,-2.698101282119751,270.29058837890625,98440.28125,0.002623560605570674
D20A,17.0,6.0,-69.87,7.22,wedde,2022-05-06,AntarcticIcebergs_20220506.csv,-2.4502382278442383,-0.3968714475631714,253.1796875,99336.4453125,0.0003862553567159921
B47,12.0,5.0,-73.85,-134.2,amunw,2022-08-05,AntarcticIcebergs_20220805.csv,-9.649026870727539,-3.783720016479492,251.13418579101562,98181.6484375,0.0005028978921473026
A76B,20.0,7.0,-72.53,-58.91,belle,2022-03-04,AntarcticIcebergs_20220304.csv,-0.11450111865997314,-7.220028400421143,263.329345703125,100108.421875,0.0015301437815651298
C38B,8.0,7.0,-64.96,101.78,wilkw,2022-06-10,AntarcticIcebergs_20220610.csv,-15.463007926940918,0.82878577709198,260.4835510253906,100750.5625,0.0009662279044277966
C15,12.0,8.0,-65.96,143.27,wilke,2021-11-05,AntarcticIcebergs_20211105.csv,-3.3740696907043457,4.598419189453125,266.1127014160156,98729.515625,0.0018121940083801746
A70,8.0,5.0,-67.37,-60.16,belle,2021-11-05,AntarcticIcebergs_20211105.csv,-9.128952026367188,-4.614471435546875,270.8793029785156,97377.515625,0.002934668678790331
B46,10.0,4.0,-71.59,-132.8,amune,2022-01-07,AntarcticIcebergs_20220107.csv,0.38728320598602295,-4.4721832275390625,271.1737060546875,100132.5546875,0.0028294622898101807
D29C,13.0,6.0,-73.6,-23.43,weddw,2021-12-31,AntarcticIcebergs_20211231.csv,1.8533554077148438,3.100900173187256,270.28729248046875,98811.96875,0.0027120730374008417
A76C,16.0,7.0,-68.99,-60.07,belle,2022-04-22,AntarcticIcebergs_20220422.csv,1.030097484588623,3.1389739513397217,256.75567626953125,98687.8203125,0.0009272736497223377
B37,8.0,3.0,-73.12,-109.01,amune,2019-10-18,AntarcticIcebergs_20191018.csv,8.905369758605957,-3.5324790477752686,266.08819580078125,95952.4453125,0.0018543241312727332
B45,7.0,6.0,-74.58,-109.41,amune,2022-02-18,AntarcticIcebergs_20220218.csv,-1.7238794565200806,4.599358558654785,258.7759704589844,98902.21875,0.0009736985666677356
A68M,2.0,2.0,-56.6,-36.05,belle,2021-03-12,AntarcticIcebergs_20210312.csv,10.73936939239502,-11.72802734375,278.38824462890625,98602.890625,0.005414633546024561
A63,11.0,3.0,-68.03,-57.04,belle,2021-05-07,AntarcticIcebergs_20210507.csv,12.340249061584473,-1.8232645988464355,272.60150146484375,98394.28125,0.0031395626720041037
A23A,40.0,34.0,-75.72,-39.71,belle,2021-02-05,AntarcticIcebergs_20210205.csv,1.5929354429244995,5.221095561981201,266.7113037109375,98357.1640625,0.0019790157675743103
A68I,13.0,2.0,-52.72,-35.81,belle,2021-02-19,AntarcticIcebergs_20210219.csv,-4.987140655517578,-4.319007396697998,278.5492858886719,101478.6796875,0.005450613796710968
A74A,30.0,18.0,-76.91,-45.89,belle,2022-06-24,AntarcticIcebergs_20220624.csv,-2.1923444271087646,2.667280912399292,251.283935546875,99662.2265625,0.0005468128947541118
B28,9.0,6.0,-74.29,-109.55,amune,2022-06-24,AntarcticIcebergs_20220624.csv,4.9805073738098145,1.649702787399292,260.925537109375,96670.2265625,0.0013660191325470805
D30B,10.0,5.0,-73.43,-26.06,weddw,2022-01-28,AntarcticIcebergs_20220128.csv,3.527470588684082,2.8849575519561768,270.7947082519531,99168.765625,0.0028987107798457146
A70,8.0,5.0,-67.33,-60.5,belle,2021-11-26,AntarcticIcebergs_20211126.csv,0.14215734601020813,-3.4018912315368652,270.3345642089844,98609.3671875,0.002830381039530039
B46,10.0,4.0,-72.39,-121.97,amune,2021-07-30,AntarcticIcebergs_20210730.csv,-1.5230976343154907,6.915855884552002,256.6357727050781,97797.8671875,0.0008415462216362357
B39,8.0,4.0,-67.12,41.92,amerw,2021-03-19,AntarcticIcebergs_20210319.csv,-2.6659858226776123,-6.334975242614746,272.7214660644531,98762.0703125,0.0036286022514104843
A76B,20.0,7.0,-73.05,-58.67,belle,2022-01-14,AntarcticIcebergs_20220114.csv,-0.7003072500228882,3.055696487426758,272.47698974609375,99578.546875,0.0035444707609713078
D21B,10.0,4.0,-60.69,-32.97,belle,2021-02-05,AntarcticIcebergs_20210205.csv,6.806558609008789,7.910548686981201,273.258544921875,97477.1640625,0.0036050304770469666
D20A,19.0,9.0,-68.42,36.19,amerw,2021-06-04,AntarcticIcebergs_20210604.csv,-18.106517791748047,-6.064420223236084,262.6164855957031,97848.40625,0.00139874336309731
B39,8.0,4.0,-66.6,47.37,amerw,2021-02-19,AntarcticIcebergs_20210219.csv,-9.219562530517578,0.2774279713630676,269.4399108886719,98238.6796875,0.0025686100125312805
B15AA,11.0,6.0,-58.66,-36.57,belle,2019-10-10,AntarcticIcebergs_20191010.csv,-5.548038482666016,-0.028943300247192383,268.7951965332031,96235.3125,0.0026455074548721313
D20A,20.0,9.0,-68.75,36.31,amerw,2019-12-20,AntarcticIcebergs_20191220.csv,-4.3802595138549805,0.20278394222259521,266.40155029296875,99571.515625,0.0018687868723645806
C29,5.0,5.0,-66.08,142.83,wilke,2021-09-17,AntarcticIcebergs_20210917.csv,-1.1047059297561646,2.1280453205108643,261.92913818359375,98883.5234375,0.0009135071886703372
D30A,37.0,11.0,-73.55,-24.77,weddw,2021-11-05,AntarcticIcebergs_20211105.csv,-7.460983753204346,-0.016571015119552612,260.9710998535156,98713.515625,0.0012213927693665028
C33,8.0,4.0,-65.44,126.7,wilke,2021-03-05,AntarcticIcebergs_20210305.csv,-16.68503189086914,2.7352488040924072,268.73651123046875,98528.2109375,0.002537495456635952
B47,12.0,5.0,-73.86,-134.0,amunw,2022-02-04,AntarcticIcebergs_20220204.csv,-5.33291482925415,2.551323413848877,268.7162780761719,98369.28125,0.002059072023257613
C18B,19.0,4.0,-66.57,89.37,amere,2022-06-24,AntarcticIcebergs_20220624.csv,-2.5409772396087646,1.377241849899292,248.293701171875,97454.2265625,0.0002940892009064555
C38B,8.0,7.0,-65.0,101.7,wilkw,2022-04-22,AntarcticIcebergs_20220422.csv,9.692695617675781,2.0252044200897217,254.8894500732422,98975.8203125,0.0007312935777008533
A68B,7.0,3.0,-64.65,-58.66,belle,2019-11-08,AntarcticIcebergs_20191108.csv,1.661377191543579,2.690624713897705,265.8572998046875,98407.7578125,0.0018722922541201115
C35,7.0,5.0,-67.38,147.88,wilke,2021-05-21,AntarcticIcebergs_20210521.csv,-7.541433334350586,10.0685396194458,257.665771484375,98238.1328125,0.0009279708028770983
A69A,10.0,9.0,-66.46,-59.8,belle,2022-02-25,AntarcticIcebergs_20220225.csv,3.0783488750457764,5.523337364196777,270.4535217285156,98426.7578125,0.0027772223111242056
A69A,10.0,9.0,-65.57,-59.37,belle,2022-04-15,AntarcticIcebergs_20220415.csv,-0.07253202795982361,4.143026828765869,259.5750732421875,97520.1875,0.0011499489191919565
C35,7.0,5.0,-67.31,147.77,wilke,2022-07-08,AntarcticIcebergs_20220708.csv,5.811761856079102,-1.7428550720214844,249.56024169921875,98109.390625,0.0004988391301594675
D29B,13.0,7.0,-70.06,-5.18,weddw,2021-10-15,AntarcticIcebergs_20211015.csv,4.28787088394165,1.659785509109497,260.2815856933594,98841.5,0.0011758710024878383
B15AB,11.0,4.0,-66.09,50.59,amerw,2021-11-26,AntarcticIcebergs_20211126.csv,-2.7023251056671143,-3.6245474815368652,267.7417907714844,97657.3671875,0.0020426460541784763
B42,12.0,4.0,-74.43,-141.56,amunw,2021-07-30,AntarcticIcebergs_20210730.csv,11.60757827758789,8.54671573638916,253.04788208007812,99101.8671875,0.0006508113583549857
A76C,16.0,7.0,-69.61,-59.48,belle,2022-03-04,AntarcticIcebergs_20220304.csv,3.5363779067993164,-7.680965900421143,265.061767578125,100628.421875,0.0017947884043678641
C33,8.0,4.0,-65.12,128.08,wilke,2021-01-15,AntarcticIcebergs_20210115.csv,0.2976198196411133,0.2318921536207199,270.3170166015625,98662.390625,0.002323414199054241
A74,30.0,18.0,-75.22,-25.78,belle,2021-03-12,AntarcticIcebergs_20210312.csv,-10.77234935760498,-4.36083984375,267.47418212890625,98194.890625,0.0023838565684854984
B50,15.0,6.0,-67.8,-166.89,rosse,2022-01-21,AntarcticIcebergs_20220121.csv,1.965886116027832,-1.2057772874832153,271.0845947265625,97708.5546875,0.0027012594509869814
D20A,19.0,9.0,-68.42,36.18,amerw,2021-05-28,AntarcticIcebergs_20210528.csv,-4.378854274749756,-0.06422674655914307,262.9249267578125,99484.21875,0.001177636906504631
D30B,10.0,5.0,-73.68,-26.75,weddw,2022-02-04,AntarcticIcebergs_20220204.csv,-10.686430931091309,-1.483344554901123,271.8926696777344,98129.28125,0.0033770499285310507
C35,7.0,5.0,-67.36,148.14,wilke,2022-01-21,AntarcticIcebergs_20220121.csv,-7.634211540222168,3.468050956726074,269.3846435546875,97996.5546875,0.0024084814358502626
B39,8.0,4.0,-76.75,-33.2,belle,2022-04-29,AntarcticIcebergs_20220429.csv,-1.166483998298645,-0.7833572626113892,249.40093994140625,99261.0078125,0.0003889206564053893
C35,7.0,5.0,-67.3,147.91,wilke,2021-08-13,AntarcticIcebergs_20210813.csv,-14.786588668823242,7.921707630157471,257.9307556152344,98603.578125,0.0009705336997285485
B09I,12.0,6.0,-70.44,-42.21,belle,2021-02-12,AntarcticIcebergs_20210212.csv,-6.2799763679504395,-4.323126792907715,271.1494140625,98295.3828125,0.0030281064100563526
A77,27.0,4.0,-74.85,-26.52,weddw,2021-12-31,AntarcticIcebergs_20211231.csv,2.2576522827148438,3.112618923187256,270.35858154296875,98827.96875,0.0026043078396469355
B42,8.0,3.0,-65.32,-144.77,amunw,2022-08-05,AntarcticIcebergs_20220805.csv,9.708395004272461,3.989717483520508,256.3697814941406,99789.6484375,0.0007000700570642948
D20A,18.0,7.0,-69.5,22.46,wedde,2022-02-11,AntarcticIcebergs_20220211.csv,-7.141382217407227,2.9858624935150146,270.75360107421875,98485.828125,0.0026137297973036766
C18B,19.0,4.0,-65.96,93.5,wilkw,2021-04-02,AntarcticIcebergs_20210402.csv,-4.917916297912598,6.01215934753418,256.6280822753906,98563.546875,0.0007529543363489211
A76A,73.0,14.0,-63.68,-52.19,belle,2022-07-08,AntarcticIcebergs_20220708.csv,5.520746231079102,-1.1281089782714844,267.35711669921875,98709.390625,0.002283879090100527
A78,18.0,4.0,-72.5,-37.27,belle,2022-06-10,AntarcticIcebergs_20220610-1.csv,1.9461714029312134,-7.6896467208862305,264.5606994628906,101038.5625,0.0016640790272504091
D21B,9.0,4.0,-57.89,-26.53,weddw,2021-04-30,AntarcticIcebergs_20210430.csv,6.016067028045654,-1.910417914390564,273.17913818359375,97731.953125,0.0033272241707891226
D20A,20.0,9.0,-68.83,36.28,amerw,2019-10-18,AntarcticIcebergs_20191018.csv,-4.052638053894043,5.713614463806152,259.61944580078125,99384.4453125,0.0010150907328352332
B28,9.0,6.0,-74.26,-109.58,amune,2022-07-08,AntarcticIcebergs_20220708.csv,1.1643011569976807,7.307926177978516,242.01336669921875,99949.390625,0.00024265836691483855
B29,11.0,5.0,-74.19,-109.55,amune,2022-05-06,AntarcticIcebergs_20220506.csv,-5.842816352844238,5.354593276977539,249.373046875,97856.4453125,0.0005098753608763218
A69B,10.0,7.0,-67.18,-60.5,belle,2021-06-04,AntarcticIcebergs_20210604.csv,8.418872833251953,0.32669293880462646,256.9056091308594,99088.40625,0.0007271182257682085
A78,18.0,4.0,-71.09,-12.85,weddw,2022-01-21,AntarcticIcebergs_20220121.csv,-12.563899040222168,-0.25753509998321533,272.3570556640625,97124.5546875,0.0033392675686627626
D20A,20.0,9.0,-68.89,36.31,amerw,2019-09-06,AntarcticIcebergs_20190906.csv,-0.5438193082809448,5.010958671569824,247.30908203125,98452.3828125,0.00036193709820508957
B47,12.0,5.0,-73.86,-134.08,amunw,2021-11-12,AntarcticIcebergs_20211112.csv,5.496132850646973,4.194156646728516,265.60296630859375,97331.3046875,0.0015851991483941674
A70,8.0,5.0,-67.23,-60.67,belle,2021-12-10,AntarcticIcebergs_20211210.csv,7.697940826416016,-4.413780689239502,274.4085998535156,97252.953125,0.0034307772293686867
D22,11.0,2.0,-66.56,78.84,amere,2019-08-16,AntarcticIcebergs_20190816.csv,3.8630988597869873,1.7287559509277344,253.62957763671875,99443.2578125,0.000583750894293189
D30B,10.0,5.0,-73.85,-31.79,belle,2022-04-08,AntarcticIcebergs_20220408.csv,-4.02095365524292,5.550666809082031,266.1397399902344,97359.6875,0.0020500984974205494
A74,30.0,18.0,-76.89,-44.13,belle,2022-04-22,AntarcticIcebergs_20220422.csv,-0.4962086081504822,7.179501533508301,245.8259735107422,98783.8203125,0.000368539709597826
A69C,10.0,3.0,-66.83,-59.04,belle,2021-12-10,AntarcticIcebergs_20211210.csv,7.199893951416016,-4.280968189239502,273.9710998535156,97316.953125,0.003446989692747593
B46,10.0,4.0,-74.31,-145.18,amune,2022-07-08,AntarcticIcebergs_20220708.csv,-18.1608943939209,1.1790199279785156,258.24139404296875,98413.390625,0.0009959419257938862
C38A,10.0,8.0,-65.22,101.36,wilkw,2022-07-08,AntarcticIcebergs_20220708.csv,-17.6218318939209,4.848941802978516,262.64617919921875,98117.390625,0.001365490723401308
B39,8.0,4.0,-74.68,-27.22,weddw,2021-12-10,AntarcticIcebergs_20211210.csv,2.5988199710845947,1.658484935760498,268.7266540527344,97772.953125,0.0020260149613022804
A68A,3.0,2.0,-52.86,-33.53,belle,2021-04-16,AntarcticIcebergs_20210416.csv,5.884553909301758,3.2795095443725586,274.7813415527344,100311.3203125,0.0041892449371516705
A74,30.0,18.0,-75.27,-26.44,belle,2021-05-14,AntarcticIcebergs_20210514.csv,-10.89923095703125,-3.6049349308013916,257.79766845703125,98384.609375,0.0010204071877524257
C35,7.0,5.0,-67.3,147.8,wilke,2022-07-15,AntarcticIcebergs_20220715.csv,-2.8178555965423584,10.18301010131836,250.48919677734375,98278.1328125,0.0005970975034870207
C33,8.0,4.0,-66.38,144.37,wilke,2019-08-23,AntarcticIcebergs_20190823.csv,-6.373103141784668,8.042984008789062,247.69046020507812,97666.234375,0.0004533948376774788
B29,11.0,5.0,-74.1,-109.89,amune,2022-06-10,AntarcticIcebergs_20220610.csv,-3.785274028778076,1.50468909740448,254.75015258789062,96974.5625,0.0008114942465908825
B28,9.0,6.0,-74.38,-109.41,amune,2022-04-08,AntarcticIcebergs_20220408.csv,-10.798297882080078,3.4950027465820312,265.0264587402344,97663.6875,0.0019242133712396026
B09G,11.0,7.0,-68.18,41.8,amerw,2022-04-08,AntarcticIcebergs_20220408.csv,-11.423297882080078,-1.7081221342086792,268.3819274902344,98887.6875,0.0018941726302728057
B09I,8.0,3.0,-57.07,-22.4,weddw,2022-06-10,AntarcticIcebergs_20220610.csv,0.8114057779312134,5.6755876541137695,273.1251525878906,102190.5625,0.003261483507230878
B37,8.0,3.0,-72.68,-111.46,amune,2020-12-04,AntarcticIcebergs_20201204.csv,0.5395142436027527,0.7611656188964844,269.4516296386719,97183.65625,0.0023723728954792023
D28,29.0,19.0,-74.44,-32.82,belle,2022-05-13,AntarcticIcebergs_20220513.csv,-1.1634471416473389,7.716193199157715,260.836669921875,99496.25,0.0013500909553840756
B39,8.0,4.0,-68.55,31.96,amerw,2021-05-14,AntarcticIcebergs_20210514.csv,-3.725403070449829,0.2419278919696808,256.10137939453125,97888.609375,0.00091121147852391
A74B,8.0,4.0,-76.75,-44.91,belle,2022-06-24,AntarcticIcebergs_20220624.csv,-2.5995709896087646,2.914839506149292,251.713623046875,99654.2265625,0.0005663632182404399
D31,10.0,2.0,-73.64,-26.9,weddw,2022-05-13,AntarcticIcebergs_20220513.csv,-4.873530387878418,-1.7007991075515747,257.79931640625,99216.25,0.0009419183479622006
C15,12.0,8.0,-65.97,143.27,wilke,2021-06-25,AntarcticIcebergs_20210625.csv,-13.839984893798828,10.832596778869629,255.47628784179688,97414.15625,0.000749065715353936
D30B,10.0,5.0,-73.76,-29.07,weddw,2022-03-25,AntarcticIcebergs_20220325.csv,5.074654579162598,5.802235126495361,258.6396484375,99308.3046875,0.001057440065778792
A69C,10.0,3.0,-66.71,-58.61,belle,2022-02-25,AntarcticIcebergs_20220225.csv,3.0178020000457764,6.253806114196777,271.3636779785156,98426.7578125,0.003052834188565612
D29C,13.0,6.0,-72.4,-17.7,weddw,2021-11-12,AntarcticIcebergs_20211112.csv,2.0410544872283936,2.6257972717285156,263.24383544921875,99083.3046875,0.0015890138456597924
A76C,16.0,7.0,-70.66,-59.88,belle,2021-11-12,AntarcticIcebergs_20211112.csv,5.316445350646973,-6.706233978271484,272.61614990234375,96667.3046875,0.003182126907631755
B50,14.0,5.0,-65.92,-165.51,rosse,2022-04-15,AntarcticIcebergs_20220415.csv,1.907021164894104,8.857871055603027,270.4989013671875,96536.1875,0.0027025307063013315
A23A,40.0,34.0,-75.48,-40.62,belle,2021-09-17,AntarcticIcebergs_20210917.csv,-4.756317138671875,7.273065090179443,259.95989990234375,97395.5234375,0.001145250047557056
A76C,16.0,7.0,-68.99,-60.16,belle,2022-04-15,AntarcticIcebergs_20220415.csv,-1.156455397605896,9.777792930603027,251.1776123046875,97776.1875,0.0005136097897775471
D29C,13.0,6.0,-70.71,-43.84,belle,2022-08-12,AntarcticIcebergs_20220812.csv,5.269372463226318,2.1908981800079346,252.67153930664062,98463.671875,0.0006044151959940791
A23A,40.0,34.0,-75.45,-39.74,belle,2021-07-23,AntarcticIcebergs_20210723.csv,6.48914909362793,4.2748565673828125,240.98660278320312,99589.8515625,0.00028103310614824295
B50,14.0,5.0,-64.33,-165.25,rosse,2022-06-17,AntarcticIcebergs_20220617.csv,3.5158042907714844,-1.397650957107544,254.05267333984375,99322.984375,0.0006419743876904249
D30A,37.0,11.0,-74.29,-32.92,belle,2022-04-01,AntarcticIcebergs_20220401.csv,-6.346175193786621,0.34157121181488037,268.7994384765625,98124.9375,0.0026835594326257706
D28,29.0,19.0,-74.35,-34.96,belle,2022-05-20,AntarcticIcebergs_20220520.csv,5.2618513107299805,11.308454513549805,252.92758178710938,98526.5390625,0.0006296307547017932
A69B,10.0,7.0,-66.95,-59.87,belle,2021-10-15,AntarcticIcebergs_20211015.csv,-1.6799025535583496,5.503535747528076,265.9087829589844,96697.5,0.0021147632505744696
A63,11.0,3.0,-69.61,-56.7,belle,2021-03-26,AntarcticIcebergs_20210326.csv,0.7655695676803589,-0.8078237771987915,259.56707763671875,100319.6484375,0.0010500053176656365
C38A,10.0,8.0,-65.2,101.52,wilkw,2022-05-20,AntarcticIcebergs_20220520.csv,-7.4881486892700195,4.252790451049805,268.4217224121094,96046.5390625,0.0025665434077382088
A69B,10.0,5.0,-66.56,-58.87,belle,2021-12-17,AntarcticIcebergs_20211217.csv,5.214242935180664,6.913477897644043,273.25396728515625,98280.078125,0.00347911543212831
A76A,73.0,14.0,-62.49,-53.27,belle,2022-08-05,AntarcticIcebergs_20220805.csv,-1.1531771421432495,-1.7534465789794922,261.5580139160156,102053.6484375,0.0012641684152185917
B42,12.0,4.0,-74.53,-141.79,amunw,2021-07-16,AntarcticIcebergs_20210716.csv,-5.581363201141357,-0.7376526594161987,261.9654541015625,98567.640625,0.0013905762461945415
A78,18.0,4.0,-73.11,-32.59,belle,2022-04-22,AntarcticIcebergs_20220422.csv,4.886054515838623,4.965634346008301,252.4734344482422,98191.8203125,0.0006240052171051502
D29B,13.0,7.0,-71.09,-13.29,weddw,2022-01-07,AntarcticIcebergs_20220107.csv,3.3848416805267334,3.5473480224609375,271.0301513671875,98524.5546875,0.0030659735202789307
A64,11.0,8.0,-67.42,-60.89,belle,2021-10-08,AntarcticIcebergs_20211008.csv,-1.6756186485290527,-4.455793380737305,262.5950927734375,98718.59375,0.0016024485230445862
A23A,40.0,34.0,-75.64,-40.27,belle,2021-05-07,AntarcticIcebergs_20210507.csv,-0.16902834177017212,0.9867405891418457,254.5619659423828,97658.28125,0.0006206703255884349
A76A,73.0,14.0,-64.5,-53.69,belle,2022-06-10,AntarcticIcebergs_20220610.csv,4.619022846221924,2.5896499156951904,268.3458557128906,100686.5625,0.002404130296781659
D27,8.0,5.0,-67.72,78.31,amere,2021-02-05,AntarcticIcebergs_20210205.csv,3.221597671508789,3.0843770503997803,270.971435546875,98173.1640625,0.0024987682700157166
B39,8.0,4.0,-72.96,-21.07,weddw,2021-10-08,AntarcticIcebergs_20211008.csv,2.9889321327209473,2.145951986312866,259.0599365234375,99742.59375,0.0010698214173316956
A76B,20.0,7.0,-73.81,-59.8,belle,2021-10-15,AntarcticIcebergs_20211015.csv,1.0342087745666504,10.614863395690918,261.7593688964844,96961.5,0.0014715100405737758
A64,9.0,8.0,-67.26,-59.81,belle,2022-02-18,AntarcticIcebergs_20220218.csv,-7.404055118560791,-0.40991878509521484,270.3150329589844,98438.21875,0.0025048227980732918
A69A,10.0,9.0,-67.1,-60.26,belle,2021-10-22,AntarcticIcebergs_20211022.csv,-4.111899375915527,5.195755958557129,268.696533203125,97849.3359375,0.002652367576956749
C33,8.0,4.0,-65.44,126.64,wilke,2021-04-16,AntarcticIcebergs_20210416.csv,5.191194534301758,0.5594167709350586,254.67953491210938,95679.3203125,0.0007424276554957032
D30B,10.0,5.0,-73.52,-21.82,weddw,2021-12-31,AntarcticIcebergs_20211231.csv,1.6414413452148438,2.569650173187256,269.60369873046875,98787.96875,0.0026167056057602167
A69B,10.0,5.0,-66.5,-59.16,belle,2022-01-07,AntarcticIcebergs_20220107.csv,-2.5341036319732666,-1.3659820556640625,272.5750732421875,99716.5546875,0.0028399527072906494
A69B,10.0,7.0,-66.9,-59.73,belle,2021-10-22,AntarcticIcebergs_20211022.csv,-4.111899375915527,5.195755958557129,268.696533203125,97849.3359375,0.002652367576956749
B09B,24.0,8.0,-66.27,143.42,wilke,2021-03-19,AntarcticIcebergs_20210319.csv,-13.789032936096191,11.682602882385254,263.2370910644531,98666.0703125,0.001575818401761353
A68A,16.0,6.0,-53.78,-34.45,belle,2021-04-02,AntarcticIcebergs_20210402.csv,7.541068077087402,7.68891716003418,275.5625305175781,100347.546875,0.003997354302555323
B46,10.0,4.0,-73.23,-107.81,amune,2020-11-27,AntarcticIcebergs_20201127.csv,5.749613285064697,1.5881940126419067,268.6822509765625,97418.703125,0.0019366010092198849
C37,8.0,3.0,-65.22,101.09,wilkw,2022-05-20,AntarcticIcebergs_20220520.csv,-7.4881486892700195,4.252790451049805,268.4217224121094,96046.5390625,0.0025665434077382088
D29C,13.0,6.0,-72.77,-35.41,belle,2022-04-29,AntarcticIcebergs_20220429.csv,-2.2968549728393555,2.1282639503479004,244.83648681640625,100125.0078125,0.0002835396444424987
D30B,10.0,5.0,-73.28,-36.78,belle,2022-05-20,AntarcticIcebergs_20220520.csv,5.5118513107299805,12.519392013549805,253.36508178710938,98734.5390625,0.0006255776388570666
A69A,10.0,9.0,-68.28,-60.22,belle,2020-12-25,AntarcticIcebergs_20201225.csv,-8.012056350708008,6.801690101623535,272.0596923828125,97298.7734375,0.0033135178964585066
D28,29.0,19.0,-69.82,24.73,wedde,2021-06-04,AntarcticIcebergs_20210604.csv,-14.977611541748047,4.652376651763916,262.8371887207031,97744.40625,0.0014359366614371538
C35,7.0,5.0,-67.29,147.73,wilke,2022-08-05,AntarcticIcebergs_20220805.csv,1.0384732484817505,6.597139358520508,248.59902954101562,98477.6484375,0.0004481808573473245
B16,16.0,6.0,-54.86,-31.67,belle,2019-11-15,AntarcticIcebergs_20191115.csv,7.595053195953369,0.10975474119186401,273.6466979980469,100228.203125,0.0038507748395204544
C29,5.0,5.0,-66.06,142.78,wilke,2022-05-06,AntarcticIcebergs_20220506.csv,-1.6392029523849487,1.3411046266555786,251.185546875,97848.4453125,0.0005089216865599155
D22,11.0,2.0,-66.52,76.52,amere,2019-10-25,AntarcticIcebergs_20191025.csv,-10.254507064819336,2.781022548675537,267.522705078125,98416.7265625,0.002235998632386327
B29,11.0,5.0,-74.2,-109.56,amune,2022-04-15,AntarcticIcebergs_20220415.csv,-1.953330397605896,7.820761203765869,246.6903076171875,98552.1875,0.0004059637722093612
A68A,82.0,26.0,-64.69,-55.82,belle,2019-12-06,AntarcticIcebergs_20191206.csv,4.432487964630127,8.769094467163086,271.7356262207031,99303.53125,0.0031750567723065615
B09B,24.0,8.0,-66.2,143.42,wilke,2022-07-08,AntarcticIcebergs_20220708.csv,8.741449356079102,-2.6637535095214844,257.78961181640625,98589.390625,0.0009341914555989206
B46,10.0,4.0,-74.38,-104.81,amune,2019-09-06,AntarcticIcebergs_20190906.csv,-0.7393759489059448,-2.358181953430176,258.666748046875,98788.3828125,0.0010359464213252068
B46,10.0,4.0,-72.73,-108.8,amune,2020-12-25,AntarcticIcebergs_20201225.csv,-2.3665482997894287,4.069268226623535,271.8468017578125,98186.7734375,0.0028481248300522566
C15,12.0,8.0,-65.97,143.27,wilke,2021-06-11,AntarcticIcebergs_20210611.csv,-6.228725910186768,1.369384527206421,253.80325317382812,99753.1953125,0.000723852775990963
